Dataset,Evaluation metric,Metric value
MHEALTH,Accuracy,0.6791044776119403
MHEALTH,Accuracy,0.6791044776119403
MHEALTH,Accuracy,0.6343283582089553
MHEALTH,Accuracy,0.6417910447761194
MHEALTH,Accuracy,0.6716417910447762
MHEALTH,Accuracy,0.6492537313432836
MHEALTH,Accuracy,0.6492537313432836
MHEALTH,Accuracy,0.6417910447761194
MHEALTH,Accuracy,0.6268656716417911
MHEALTH,Accuracy,0.6044776119402985
MHEALTH,Accuracy,0.664179104477612
MHEALTH,Accuracy,0.6567164179104478
MHEALTH,Accuracy,0.7238805970149254
MHEALTH,Accuracy,0.6492537313432836
MHEALTH,Accuracy,0.6865671641791045
MHEALTH,Accuracy,0.746268656716418
MHEALTH,Accuracy,0.6940298507462687
MHEALTH,Accuracy,0.6417910447761194
MHEALTH,Accuracy,0.6492537313432836
MHEALTH,Recall,0.6408182095682096
MHEALTH,Recall,0.6926252124781537
MHEALTH,Recall,0.639842896636375
MHEALTH,Recall,0.6454498230814021
MHEALTH,Recall,0.6397480991230992
MHEALTH,Recall,0.5919061262811263
MHEALTH,Recall,0.6283047562459326
MHEALTH,Recall,0.6982438313320666
MHEALTH,Recall,0.6799100205350205
MHEALTH,Recall,0.6621532463637726
MHEALTH,Recall,0.6414744977244977
MHEALTH,Recall,0.6296402671402671
MHEALTH,Recall,0.5755225166989872
MHEALTH,Recall,0.609692969067969
MHEALTH,Recall,0.6176046176046176
MHEALTH,Recall,0.6297739297739299
MHEALTH,Recall,0.6692612942612942
MHEALTH,Recall,0.6207084582084582
MHEALTH,Recall,0.618958818958819
MHEALTH,Recall,0.736025521319639
MHEALTH,Recall,0.6237447737447738
MHEALTH,Recall,0.5761258417508418
MHEALTH,Recall,0.6660508268964151
MHEALTH,Recall,0.6919191919191919
MHEALTH,Recall,0.6678838522588523
MHEALTH,Recall,0.6472817623552919
MHEALTH,Recall,0.6664446664446665
MHEALTH,Recall,0.6990425560278503
MHEALTH,Recall,0.63317674291939
MHEALTH,Recall,0.5750982813482813
MHEALTH,Recall,0.5754809120617944
MHEALTH,Recall,0.6901596089096089
MHEALTH,Recall,0.553392094017094
MHEALTH,Recall,0.6108666116019057
MHEALTH,Recall,0.7034813498048793
MHEALTH,Recall,0.7122344023079318
MHEALTH,Recall,0.4882964257964258
MHEALTH,Recall,0.6643639040697865
MHEALTH,Recall,0.6063367188367189
MHEALTH,Recall,0.6666061947311948
MHEALTH,Recall,0.5996165871165872
MHEALTH,Recall,0.6834450271950271
MHEALTH,Recall,0.6688492063492063
MHEALTH,Recall,0.6711145064086241
MHEALTH,Recall,0.5976938502673798
MHEALTH,Recall,0.6247934527346293
MHEALTH,Recall,0.5883490896358544
MHEALTH,Recall,0.6230450105450106
MHEALTH,Recall,0.5598590067340068
MHEALTH,Recall,0.5833625116713352
MHEALTH,Recall,0.626449938949939
MHEALTH,Recall,0.6378596443813834
MHEALTH,Recall,0.6864027176527175
MHEALTH,Recall,0.6658234126984127
MHEALTH,Recall,0.551348007869747
MHEALTH,Recall,0.6403769841269841
MHEALTH,Recall,0.6857736150015561
MHEALTH,Recall,0.6502849002849003
MHEALTH,Recall,0.6120067432567433
MHEALTH,Recall,0.5752381877381878
MHEALTH,Recall,0.57492784992785
MHEALTH,Recall,0.6689407814407814
MHEALTH,Recall,0.7316176470588235
MHEALTH,Recall,0.645180167055167
MHEALTH,Recall,0.6304563492063492
MHEALTH,Recall,0.6320376382876383
MHEALTH,Recall,0.6699555074555074
MHEALTH,Recall,0.5918878575128576
MHEALTH,Recall,0.5958986547221841
MHEALTH,Recall,0.6297896547896548
MHEALTH,Recall,0.5973304473304474
MHEALTH,Recall,0.6800144300144298
MHEALTH,Recall,0.668285187035187
MHEALTH,Recall,0.719243487993488
MHEALTH,Recall,0.5895997793056617
MHEALTH,Recall,0.6783514415867358
MHEALTH,Recall,0.6952955541190836
MHEALTH,Recall,0.6738330200501252
MHEALTH,Recall,0.6373877076082959
MHEALTH,Recall,0.6158938283938284
MHEALTH,Recall,0.6520412457912458
MHEALTH,Recall,0.6351655654287234
MHEALTH,Recall,0.6404234654234654
MHEALTH,Recall,0.6094095719095719
MHEALTH,Recall,0.621535409035409
MHEALTH,Recall,0.6353159571909572
MHEALTH,Recall,0.5987219955969956
MHEALTH,Recall,0.6309683372183373
MHEALTH,Recall,0.6258651071151071
MHEALTH,Recall,0.6076513764013765
MHEALTH,Recall,0.5686507936507935
MHEALTH,Recall,0.6195350945350945
MHEALTH,Recall,0.6226280663780664
MHEALTH,Recall,0.6862418466036887
MHEALTH,Recall,0.5976725820475821
MHEALTH,Recall,0.6983363858363859
MHEALTH,Recall,0.6986693861693861
MHEALTH,Recall,0.6397630147630148
MHEALTH,Recall,0.6662069412069412
MHEALTH,Recall,0.6497087471352178
MHEALTH,Macro F1 score,0.6409129978756349
MHEALTH,Macro F1 score,0.6955235502461891
MHEALTH,Macro F1 score,0.6289632460959635
MHEALTH,Macro F1 score,0.6298395191409897
MHEALTH,Macro F1 score,0.6382003485656237
MHEALTH,Macro F1 score,0.5865830928330928
MHEALTH,Macro F1 score,0.6301773111435206
MHEALTH,Macro F1 score,0.7104217273954115
MHEALTH,Macro F1 score,0.6934696796722585
MHEALTH,Macro F1 score,0.6420752969379973
MHEALTH,Macro F1 score,0.6555130502711147
MHEALTH,Macro F1 score,0.63875
MHEALTH,Macro F1 score,0.5650735018331409
MHEALTH,Macro F1 score,0.6099728560063628
MHEALTH,Macro F1 score,0.5987459767623001
MHEALTH,Macro F1 score,0.6373240981439906
MHEALTH,Macro F1 score,0.6800676295839009
MHEALTH,Macro F1 score,0.6382173966119221
MHEALTH,Macro F1 score,0.6369632307537813
MHEALTH,Macro F1 score,0.7416873522679047
MHEALTH,Macro F1 score,0.6342394179894181
MHEALTH,Macro F1 score,0.5604368493115296
MHEALTH,Macro F1 score,0.6486119308582478
MHEALTH,Macro F1 score,0.6881689156412091
MHEALTH,Macro F1 score,0.6304005571852697
MHEALTH,Macro F1 score,0.6514997665732961
MHEALTH,Macro F1 score,0.662124529840343
MHEALTH,Macro F1 score,0.6908552390821782
MHEALTH,Macro F1 score,0.6206926719420472
MHEALTH,Macro F1 score,0.5716528640441685
MHEALTH,Macro F1 score,0.5835552955275988
MHEALTH,Macro F1 score,0.6848319132558264
MHEALTH,Macro F1 score,0.5561554588977525
MHEALTH,Macro F1 score,0.5859590837795802
MHEALTH,Macro F1 score,0.7159135518006486
MHEALTH,Macro F1 score,0.6983249790687983
MHEALTH,Macro F1 score,0.49687821813601035
MHEALTH,Macro F1 score,0.6723144415812786
MHEALTH,Macro F1 score,0.6053415156156384
MHEALTH,Macro F1 score,0.6618728893129193
MHEALTH,Macro F1 score,0.5998693499751544
MHEALTH,Macro F1 score,0.6745433935079244
MHEALTH,Macro F1 score,0.6811095578101188
MHEALTH,Macro F1 score,0.6763133986964089
MHEALTH,Macro F1 score,0.6007941878909621
MHEALTH,Macro F1 score,0.6344794863232424
MHEALTH,Macro F1 score,0.5588325849129657
MHEALTH,Macro F1 score,0.6072679981746246
MHEALTH,Macro F1 score,0.5755680567441319
MHEALTH,Macro F1 score,0.5893258060852505
MHEALTH,Macro F1 score,0.6348107160973693
MHEALTH,Macro F1 score,0.6389947511450712
MHEALTH,Macro F1 score,0.7123511455864397
MHEALTH,Macro F1 score,0.695631695266253
MHEALTH,Macro F1 score,0.549112103821573
MHEALTH,Macro F1 score,0.6515876099209433
MHEALTH,Macro F1 score,0.7063118625845486
MHEALTH,Macro F1 score,0.642810082823066
MHEALTH,Macro F1 score,0.6138684712925699
MHEALTH,Macro F1 score,0.5876108632914442
MHEALTH,Macro F1 score,0.5648885196081992
MHEALTH,Macro F1 score,0.6680829639162972
MHEALTH,Macro F1 score,0.7253606040117195
MHEALTH,Macro F1 score,0.6406882563733679
MHEALTH,Macro F1 score,0.6480944454226363
MHEALTH,Macro F1 score,0.6227117666631782
MHEALTH,Macro F1 score,0.6690455811142527
MHEALTH,Macro F1 score,0.6055862956568854
MHEALTH,Macro F1 score,0.598053879924499
MHEALTH,Macro F1 score,0.6180581544358634
MHEALTH,Macro F1 score,0.6196649029982364
MHEALTH,Macro F1 score,0.6669099230146832
MHEALTH,Macro F1 score,0.669514953504847
MHEALTH,Macro F1 score,0.7199956674589028
MHEALTH,Macro F1 score,0.591494752638929
MHEALTH,Macro F1 score,0.6565363922475992
MHEALTH,Macro F1 score,0.6943291936237274
MHEALTH,Macro F1 score,0.6651098884420744
MHEALTH,Macro F1 score,0.6376406544694112
MHEALTH,Macro F1 score,0.626619052460911
MHEALTH,Macro F1 score,0.6482370356592202
MHEALTH,Macro F1 score,0.6300268682052362
MHEALTH,Macro F1 score,0.6323524905046645
MHEALTH,Macro F1 score,0.6123726716896222
MHEALTH,Macro F1 score,0.6223090201173722
MHEALTH,Macro F1 score,0.6358074433679094
MHEALTH,Macro F1 score,0.5935708890569744
MHEALTH,Macro F1 score,0.6513437382954926
MHEALTH,Macro F1 score,0.6062481579722959
MHEALTH,Macro F1 score,0.6238179088702384
MHEALTH,Macro F1 score,0.5669023393746772
MHEALTH,Macro F1 score,0.6157809458248055
MHEALTH,Macro F1 score,0.6273047673909743
MHEALTH,Macro F1 score,0.6649045703606327
MHEALTH,Macro F1 score,0.6106441132303202
MHEALTH,Macro F1 score,0.6877210480151658
MHEALTH,Macro F1 score,0.6881044136036677
MHEALTH,Macro F1 score,0.6638129985333511
MHEALTH,Macro F1 score,0.6664884228545219
MHEALTH,Macro F1 score,0.628743218217323
